,,"Raw abundance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Blank",,,,,,,,,,,,,,,,,,,,,,,"QC",,,,,,"Sample",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"m/z","Retention time (min)","Blank_C1#1_Seg1Ev2","Blank_C1#2_Seg1Ev2","Blank_C1#3_Seg1Ev2","Blank_C1#4_Seg1Ev2","Blank_C1#5_Seg1Ev2","Blank_C1#6_Seg1Ev2","Blank_C1#7_Seg1Ev2","Blank_C1#8_Seg1Ev2","Blank_C1#9_Seg1Ev2","Blank_C1#10_Seg1Ev2","Blank_C1#11_Seg1Ev2","Blank_C1#12_Seg1Ev2","Blank_C1#13_Seg1Ev2","Blank_C1#14_Seg1Ev2","Blank_C1#15_Seg1Ev2","Blank_C1#16_Seg1Ev2","Blank_C1#17_Seg1Ev2","Blank_C1#18_Seg1Ev2","Blank_C1#19_Seg1Ev2","Blank_C1#20_Seg1Ev2","Blank_C1#21_Seg1Ev2","Blank_C1#22_Seg1Ev2","Blank_C1#23_Seg1Ev2","Flav_all_mix_1k300_5ul#1_Seg1Ev2","Flav_all_mix_1k300_5ul#2_Seg1Ev2","Flav_all_mix_1k300_5ul#3_Seg1Ev2","Flav_all_mix_1k300_5ul#4_Seg1Ev2","Flav_all_mix_1k300_5ul#5_Seg1Ev2","Flav_all_mix_1k300_5ul#6_Seg1Ev2","1+_1k5_10ul#1_Seg1Ev2","1+_1k5_10ul#2_Seg1Ev2","1+_1k5_10ul#3_Seg1Ev2","1+_1k5_10ul#4_Seg1Ev2","1+_1k5_10ul#5_Seg1Ev2","2+_1k5_10ul#1_Seg1Ev2","2+_1k5_10ul#2_Seg1Ev2","2+_1k5_10ul#3_Seg1Ev2","2+_1k5_10ul#4_Seg1Ev2","2+_1k5_10ul#5_Seg1Ev2","3+_1k5_10ul#1_Seg1Ev2","3+_1k5_10ul#2_Seg1Ev2","3+_1k5_10ul#3_Seg1Ev2","3+_1k5_10ul#4_Seg1Ev2","3+_1k5_10ul#5_Seg1Ev2","4+_1k5_10ul#1_Seg1Ev2","4+_1k5_10ul#2_Seg1Ev2","4+_1k5_10ul#3_Seg1Ev2","4+_1k5_10ul#4_Seg1Ev2","4+_1k5_10ul#5_Seg1Ev2","5+_1k5_10ul#1_Seg1Ev2","5+_1k5_10ul#2_Seg1Ev2","5+_1k5_10ul#3_Seg1Ev2","5+_1k5_10ul#4_Seg1Ev2","5+_1k5_10ul#5_Seg1Ev2","6+_1k5_10ul#1_Seg1Ev2","6+_1k5_10ul#2_Seg1Ev2","6+_1k5_10ul#3_Seg1Ev2","6+_1k5_10ul#4_Seg1Ev2","6+_1k5_10ul#5_Seg1Ev2","7+_1k5_10ul#1_Seg1Ev2","7+_1k5_10ul#2_Seg1Ev2","7+_1k5_10ul#3_Seg1Ev2","7+_1k5_10ul#4_Seg1Ev2","7+_1k5_10ul#5_Seg1Ev2","8+_1k5_10ul#1_Seg1Ev2","8+_1k5_10ul#2_Seg1Ev2","8+_1k5_10ul#3_Seg1Ev2","8+_1k5_10ul#4_Seg1Ev2","8+_1k5_10ul#5_Seg1Ev2","9+_1k5_10ul#1_Seg1Ev2","9+_1k5_10ul#2_Seg1Ev2","9+_1k5_10ul#3_Seg1Ev2","9+_1k5_10ul#4_Seg1Ev2","9+_1k5_10ul#5_Seg1Ev2","10+_1k5_10ul#1_Seg1Ev2","10+_1k5_10ul#2_Seg1Ev2","10+_1k5_10ul#3_Seg1Ev2","10+_1k5_10ul#4_Seg1Ev2","10+_1k5_10ul#5_Seg1Ev2","11+_1k5_10ul#1_Seg1Ev2","11+_1k5_10ul#2_Seg1Ev2","11+_1k5_10ul#3_Seg1Ev2","11+_1k5_10ul#4_Seg1Ev2","11+_1k5_10ul#5_Seg1Ev2","12+_1k5_10ul#1_Seg1Ev2","12+_1k5_10ul#2_Seg1Ev2","12+_1k5_10ul#3_Seg1Ev2","12+_1k5_10ul#4_Seg1Ev2","12+_1k5_10ul#5_Seg1Ev2","13+_1k5_10ul#1_Seg1Ev2","13+_1k5_10ul#2_Seg1Ev2","13+_1k5_10ul#3_Seg1Ev2","13+_1k5_10ul#4_Seg1Ev2","13+_1k5_10ul#5_Seg1Ev2","14+_1k5_10ul#1_Seg1Ev2","14+_1k5_10ul#2_Seg1Ev2","14+_1k5_10ul#3_Seg1Ev2","14+_1k5_10ul#4_Seg1Ev2","14+_1k5_10ul#5_Seg1Ev2","15+_1k5_10ul#1_Seg1Ev2","15+_1k5_10ul#3_Seg1Ev2","15+_1k5_10ul#4_Seg1Ev2","15+_1k5_10ul#5_Seg1Ev2","15+_1k5_10ul#12_Seg1Ev2","16+_1k5_10ul#1_Seg1Ev2","16+_1k5_10ul#2_Seg1Ev2","16+_1k5_10ul#3_Seg1Ev2","16+_1k5_10ul#4_Seg1Ev2","16+_1k5_10ul#5_Seg1Ev2","17+_1k5_10ul#1_Seg1Ev2","17+_1k5_10ul#2_Seg1Ev2","17+_1k5_10ul#3_Seg1Ev2","17+_1k5_10ul#4_Seg1Ev2","17+_1k5_10ul#5_Seg1Ev2","18+_1k5_10ul#1_Seg1Ev2","18+_1k5_10ul#2_Seg1Ev2","18+_1k5_10ul#3_Seg1Ev2","18+_1k5_10ul#4_Seg1Ev2","18+_1k5_10ul#5_Seg1Ev2","19+_1k5_10ul#1_Seg1Ev2","19+_1k5_10ul#2_Seg1Ev2","19+_1k5_10ul#3_Seg1Ev2","19+_1k5_10ul#4_Seg1Ev2","19+_1k5_10ul#5_Seg1Ev2","20+_1k5_10ul#1_Seg1Ev2","20+_1k5_10ul#2_Seg1Ev2","20+_1k5_10ul#3_Seg1Ev2","20+_1k5_10ul#4_Seg1Ev2","20+_1k5_10ul#5_Seg1Ev2","21+_1k5_10ul#1_Seg1Ev2","21+_1k5_10ul#2_Seg1Ev2","21+_1k5_10ul#3_Seg1Ev2","21+_1k5_10ul#4_Seg1Ev2","21+_1k5_10ul#5_Seg1Ev2"
"409.239069951239","11.5333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","870.959533691566","0","0","0","0","0","0","0","0","0","0","852.087860107281","0","0","48093.4637320677","62947.0012923163","71190.0161032612","86615.6201058664","79722.0901689115","25463.1261901853","39461.1454991058","23519.4803448138","30155.8437314157","34759.1577840487","184585.68950741","203535.012453495","225872.656967669","244134.590120999","241143.735775377","137791.299161334","125220.618190947","112917.472800074","124562.118106376","119033.733240912","94010.9119386194","58953.0821125049","87353.8601317282","93035.1418722677","52589.5143256393","27173.4678344726","0","0","2601.99957275382","0","15862.2630004882","8782.26641845692","10119.8433837893","12721.9391021725","10469.8845214852","8089.00335693352","13887.7119840008","16592.8839291459","12184.5999506179","11598.8116149902","120608.134900254","90551.6477915557","148482.858107609","132159.657915997","121486.713838412","41080.4288617406","22562.41723633","46697.9163463775","41025.5613616705","29613.4419457663","0","0","1931.91583251947","0","0","17164.1829796546","17043.2052665503","20219.5789489759","22173.6922912613","13166.9121093751","3946.57641601561","2052.071258545","4499.81741333049","7023.87054443412","0","40669.2852204249","42050.6370091291","48109.6070807114","45615.9807971721","45498.2505986487","4103.3940124515","5263.34658813429","730.978881836117","1628.5987854006","5977.98310344145","126468.13856041","129873.286173213","142758.105361886","155588.103352825","133780.996787737","28065.0861197512","30179.2390136717","35409.788338998","27043.5187862905","25158.3818524803","0","102997.573480029","5236.44140789856","115012.917032538","118776.136257007","0","0","0","0","0","88673.7681099163","90644.288227777","88059.5255583444","91041.7382202058","85838.05000987","149639.183424298","126239.888790081","148892.923503194","150730.120374545","125862.38310103"
"293.209672549591","10.2266666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","204131.68601349","190720.913285546","209567.186304074","229739.735557478","219577.633203586","40011.5407480693","39636.2871093732","33148.4623107917","35647.6625106434","30976.3001729239","8438.18371581954","11120.9359130862","10362.2464904779","8600.45059204013","7648.62185668983","0","0","0","0","0","1060525.0709476","955513.03710291","1103629.8262839","1071087.81268174","990956.099941093","23585.5324800585","12230.5925903319","14501.8340314323","9351.03753662174","9285.64553833027","70343.7829608091","59340.8886108385","52641.4745337481","52281.1340517886","41795.7030777183","8565.81596775163","11463.8859558112","13320.6015945747","10603.3623962401","16163.7556088347","17132.5650634745","10278.8797933555","20748.4619477855","14855.6963444802","14579.031982421","60474.4833817968","69301.9352591498","64695.2780953675","62446.604443679","63039.3842838422","5260.37750244135","5112.98535502653","6898.87365722716","6591.06286346322","6768.16157367619","7203.84764099098","2847.48260498073","8179.31627078081","3350.33823313694","4528.18258666987","2988.29528604991","3990.55990600631","5715.21639163915","5392.09332275366","0","4188.83900388259","915.481109618948","1239.50982666027","1221.34033164969","827.443969726395","5960.56317138697","8960.17868041891","2740.73165893524","1207.15203857426","6086.63931274435","73528.4939877941","64181.1094868783","77587.0490054403","83144.1851196283","66435.5866699204","5475.9401855473","8094.85464477558","3748.45611572257","3723.85107421886","2952.56823730454","0","0","16233.8786472038","0","0","3691.78698730438","3107.05163574193","3666.27236938463","2837.42077636757","2631.94726562536","0","0","0","1185.4130249023","0","87830.8485276007","87431.8328598034","90139.3650766754","84173.888076381","82544.738372797"
"537.171164551863","1.01333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14817.0025076425","17283.2171404854","15893.5301513692","18273.5506286607","16941.1621093739","5032.32214355425","3821.24786376929","4808.82673078897","2921.48498535188","1514.18817138732","40285.3710439305","32526.5945033424","30420.0136482847","40152.5002075796","32709.0013939807","3750.2528423127","2831.51770019574","0","1921.97973632778","1125.73797607425","0","0","681.396026611203","1380.25518798894","0","934.426208495686","0","700.294982909925","0","0","6346.14689732439","8859.56760114698","5923.04812489789","8205.62609863354","6350.99389648352","1061.01812744139","2050.9094543458","0","2818.14794921853","1233.57067871112","46135.2277721583","37698.6468568821","43847.4063772241","48835.201931829","44978.2459701745","3283.15185546908","4989.48144531221","5462.71788446813","5452.38085937421","4960.2857971191","9296.2807006834","9623.681785341","9034.12945556814","9946.74365234181","9705.64891035247","28687.1570118593","25726.8524098685","29859.0943928985","31793.7966918927","26885.0692138711","686.761718749767","0","0","1738.04333496133","0","1849.43218994111","0","2958.03613281188","3545.18017578148","1212.05413818415","14172.8008265397","13409.1387964855","10555.4517327895","9206.1515502924","11402.9542236296","2558.07550048866","0","0","0","3234.45739746112","2169.69192504889","1096.11313715159","2647.96932983412","876.921875000146","0","0","16224.2555598796","0","15973.7548438863","14805.9943367506","773.057098388987","1784.99020385779","0","0","2818.78906250048","6055.87567138791","4959.98376464827","2746.2458496081","9780.63165283122","5752.53161621048","15893.9238281226","16935.8133363954","21881.1213449842","15963.9207763647","13756.2402038576"
"507.158687628833","1.01333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3491.07812052839","7835.54626464784","9032.95754430174","5562.28327727032","5656.69882398768","3235.38766479519","2418.2584838866","3484.99456787099","3019.22305375208","0","3198.9019775394","2012.68737792965","3123.95220947291","4417.13787841811","3358.6936645509","12803.1286565319","14565.6558938357","14074.4928646951","13508.6261901861","13114.6277115095","16166.3486328125","15962.6115211798","23759.3413961295","19138.6561763864","16994.6939086906","0","0","723.213592529183","934.760101318358","0","10761.1075341611","7305.27495073993","9101.61694335901","10197.2662353514","8993.16015624995","9985.15646329049","8867.30755615214","7847.82860246454","8870.76748657249","7391.16910568787","10887.2146201297","9675.0999156863","6785.60662841829","3606.60662841833","11796.1614185038","0","1804.95581054693","2362.64462280297","2640.64733886755","4306.05914306636","3434.67605150913","3350.99981689427","1695.32806396494","1931.27618408201","3333.1010131837","29776.8609582276","27232.9048015966","29686.9920246809","30939.2287254664","24756.7439183679","0","0","0","0","0","7703.97020907403","4890.4528087061","6266.35118817034","6229.73321533256","7792.80353202915","6916.14892578087","5296.14306640536","4612.6285357387","3867.86651611344","2956.31689453077","8536.07019042915","7200.64520263676","10817.6380884231","9982.99320144661","6012.88275146415","4008.9624633791","5205.490142822","899.441864013625","2733.94732665999","951.701049804858","11349.4851617745","6931.9253503862","0","9301.13217478766","5539.11187720403","1592.72003635682","0","0","0","1428.90740966793","1839.14980953411","2038.09310754109","3325.29602183647","3266.67323065874","2863.31570132255","3525.01699829146","3128.86285400431","4038.45245237746","4858.81927490285","1036.14480590818"
"455.106794782642","1.02666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5050.95495605471","3414.30869595657","4234.3085784911","3017.20489501923","3371.88659668009","14114.9820251459","15247.3009338374","14880.6044384269","13619.1853027346","7249.62576293962","26218.7804853607","18955.5268554684","24395.4785886349","18319.307583872","16541.2265648001","55662.1575927765","56948.1883614771","52411.3074825384","46195.5796360914","42222.946573806","31864.0096326994","21901.6660246126","24323.879448953","21791.0521522949","20367.8838428151","20241.7077869389","16776.7462964302","20027.2915881501","17942.1641113185","11836.0858274892","2745.4758300783","3085.40064305388","2364.4616699218","0","0","145906.01813412","123799.887620325","115759.576302684","102523.639813931","107196.875902968","16187.7214574149","11541.7268676752","14169.0166166166","10313.8793029788","12647.2757310251","13067.8541615194","16681.154943142","13955.8601262006","14620.2616352567","11660.0584591219","49036.4420776362","52491.4714468643","59965.2893442749","37196.6582949514","47719.8361030938","88745.4099534019","75360.1933780108","67857.7771923511","77711.9293912567","63299.0518293521","8421.41096989287","7840.98925781308","11143.1203918465","10538.5674133303","8707.34576416049","22408.4467695194","24562.4282989514","23382.9321040136","22015.7663892218","23061.613559883","47666.3702454161","38930.821360477","35952.7603726927","36748.9551129686","38233.7290039052","92451.5836164292","82608.3549329727","85017.0506232869","79488.9272227459","67035.6399172021","9587.25059239229","10728.5346374507","3143.62319946303","7155.67064454598","6571.24935913062","0","10230.6887094144","0","6203.23911439807","6364.33860778749","20913.4280905354","21064.703993056","19169.0083923335","20499.7113037107","21258.7346038818","15426.3982786181","13712.6094360355","15247.97631759","13213.4232891414","12457.9271850579","27110.6612243624","25847.3914727909","22923.1489868177","20657.127380371","24553.9920859009"
"683.229477755443","1.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69410.5672571641","71126.5982725472","76279.2553722642","73089.5113819058","65356.7043851093","96372.6105380441","102494.134831671","94885.664317591","102775.471979362","101691.473791692","126353.359534498","120726.694306614","138017.403112256","139728.395570278","141946.940846237","943430.238419043","936870.17080202","920388.881802615","971158.765969782","963147.295513468","299020.970589158","286883.89955251","294782.527614124","316289.958136933","313050.699050465","19077.2846679658","14457.0323024204","19237.0529174795","19124.8099975328","15323.2867603154","17190.5884399408","14743.3459801743","15761.992126464","17820.2669456677","12428.9410400385","859076.943769966","798225.372574708","829833.637600021","812316.450360958","804268.337348166","36135.8669242831","34298.4783725336","35321.6139797351","38804.7937679743","39516.7407202287","27113.4752264161","24056.9403427031","28072.8676147413","31504.7415152351","22586.6709767725","54319.3572268261","72530.3490704929","68223.7142422448","63529.9845902142","68380.1857672183","847700.347476945","838350.20089469","804276.604875895","850427.252749542","856485.528187288","27374.5626831052","29846.2237537883","39462.6735629237","37300.4146642773","36527.1373686576","164280.540852137","187608.066016336","191461.968100761","179208.053035786","171715.704298136","75356.3135986368","80647.8522610617","79414.850924079","79160.8418661843","76982.8518024619","515535.193786127","512294.45713371","513561.717921021","510078.417131235","485690.612403656","76428.2645428558","75043.2939999482","79757.903315871","80431.9418924526","82002.9287258508","0","123343.28881008","0","129304.153200087","125822.589059907","221091.036299193","231835.630221038","249802.234744806","237737.932312578","253360.86190219","193686.647802741","124841.282270648","182499.89751022","188929.176386465","172032.522392122","257591.61738912","271849.793132235","256212.675829033","268071.68872241","272783.593286575"
"341.11036709716","1.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67415.779833193","75597.7120320511","76376.0216841688","83680.9994841375","76540.9869675979","104660.118346481","109422.492354905","115389.666416431","116726.75324735","120059.242586677","158766.894836679","142894.413074529","150364.960332296","157642.526267035","165896.37061256","422077.800166963","446363.645666262","448902.302306143","464479.482503991","469412.036480812","197656.738649021","185433.93448113","188430.118512017","216052.931964738","217628.113496573","66943.3407897976","57587.0660153349","63344.7712254545","62027.0459899891","66073.3342682468","45026.8335437235","48189.7347226517","53036.1112589681","54079.2227185042","50842.5941779704","424125.901979543","383695.454357191","406830.487459329","396291.986774323","392708.114884019","73781.323693225","67390.6480661525","72687.3385603136","77222.8945420887","78732.8928222624","60552.3864746074","63877.6893990403","55721.6813354486","63021.5022554729","54243.5480346695","113806.253625001","116317.278208309","122317.118597844","122154.507931269","120046.192328494","395293.905958774","384217.005736605","376521.049215444","401340.693211119","407128.686508461","77433.3342218334","79317.9711062978","77303.9125061076","93764.1907607058","89375.7461563559","116577.70170766","131991.610370603","137826.69816049","130446.768178807","130622.392981204","104116.422809008","112732.193134626","111580.252570847","107420.193552662","96208.7657837295","341649.13802468","332408.707255147","351838.501982525","375484.891478832","335973.328206398","145911.143142517","152860.44370482","150576.409212812","154741.198719739","157514.450526776","0","123732.962832252","0","130809.511934713","138407.963946453","179134.738752727","194086.727235557","209704.516792648","211769.567257384","216968.460838211","146454.430339933","119889.247443313","139766.56410713","159865.080858793","143125.101633056","182697.019072143","200387.196651926","204681.851521328","198873.048730187","210641.341039546"
"284.035611800054","6.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21894.1668713374","0","25942.3361821822","21014.0166574475","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
