,,,,"Raw abundance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0.97_802.8234m/z","802.823378600572","1","0.973333333333333","14045.9617309584","63790.2862337781","67149.085037228","55171.3954623882","68836.0565174134","0","82690.6894755363","106160.180007515","0","96330.2700812033","98212.8602160547","93164.0949030126","0","0","0","0","0","0","0","0","0","0","0","8619.35860137277","9906.160486157","1025.93615722639","0","1645.63964843739","0","1751.66271972636","0","0","0","0","996.149078369509","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","692.937866211081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.35_501.1897m/z","501.18971026533","1","5.34666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9126.62564086994","0","13924.0108912195","7938.31948852506","37547.038598076","1111103.05653626","1024.92843627934","1021.2778015138","0","2484.33128394017","29638.380229244","0","0","0","0","0","20357.1830567407","4860.95141601605","2453.61584472647","0","2395.09465996984","2190.48229980489","725.362220764117","0","0","0","6508.52158508","2088.04840087875","409.989120483416","9781.59779357857","56475.6724243172","3020.36437988237","4281.19772338881","11156.5356503925","28127.0324357124","827.717010498157","0","0","7359.19799804733","10190.7650874482","38887.0795898433","22611.5548095715","2829.79754384034","50714.2415381843","13457.8667214718","0","7066.27362060537","0","21242.4416544463","0","56503.4736625844","1620.19171142589","15064.6916423211","22573.5134465251","2188.92352294909","2669.22308349569","0","0","8427.81737730083","1410.92297363271","20882.9713256384","3353.44439697267","941.905090332009","0","0","24468.3675537121","0","0","0","5229.12448120116","38446.3609619145","0","0","2175.73297407757","9523.74694748993","1252.88897705059"
"4.92_421.1370m/z","421.136984335302","1","4.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4727.41284179704","0","998.255310058335","1455.15866088886","2970.16894531215","27482.2982400664","0","0","4291.38342285159","16356.6558603021","0","0","746.251708984324","2429.81158447251","0","0","69742.4853915535","32840.4447263587","839.560668945283","0","378569.150285266","422413.155950286","438.551284790039","8498.00517272923","0","2217.53161621077","12990.7091674811","0","6378.88626022642","19445.2892608635","8149.58813627629","35863.8256225576","10562.4182891846","17110.8061370847","9893.11268075948","0","2323.69549560545","26511.5863922038","27135.7791891199","16716.605697632","0","8577.5035400394","2694.08187866194","3911.60818481439","1262.8136596679","0","32983.0254169876","0","1066.79605102532","0","2596.12724304149","1037.7222747803","13855.85272958","14182.8171691893","0","0","0","0","7793.79917921669","11108.7575988776","81968.2939514897","4990.79803466804","812.829040527299","0","0","2449.04327392562","0","0","0","15167.4054765857","5153.48846435551","1824.93942148317","1704.07632446282","0","2404.43133544942","421.712707519444"
"4.96_309.0811m/z","309.081136443736","1","4.96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1153.99937435537","0","0","0","0","0","0","0","0","0","860.117340087777","0","0","0","268.233505248966","27202.3126900822","0","1160.41761779766","94066.2184295634","0","0","590.840118408101","3777.64678955053","45911.2862548825","6706.36892700122","8958.93148803683","0","849.569427490081","22503.3633270263","1054.29821777347","0","0","450180.589068877","465441.691027686","46486.4587097208","92151.6553955081","0","0","0","874.470520181039","170.104858398467","6375.90121834275","0","22809.3101043675","11067.3243255607","24814.1207374596","797.964233398454","0","4244.00453186036","511835.879734867","8939.82507324193","12517.2669982902","10157.3234558104","29491.9961242672","0","0","431.788360595687","0","15817.9603650511","0","2604.34240722632","3087.88406372069","0","0","1516.66088867188","2428.65986633305","57751.3695983896","6046.36676025371","0","0","28818.4184112553","17443.6222991942","19396.672973634","25534.5960845935","7354.97161865241","13176.0552978519","0","238.578984456982","4309.74353027367","9845.82571411073","730.196838378695","1569.60997009269","422.334167480469","811.843627929706","1852.7167968745","2107.1738586427","0","1279.54565429658"
"5.28_437.1619m/z","437.161903597424","1","5.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17142.6886062616","0","49848.1392516336","10852.0208503769","18966.8797454844","97857.8081061718","13344.8614501949","0","26338.0658194454","46974.6329345693","0","0","3053.15997314416","2938.33291625946","0","0","30723.0341268654","109122.599334717","40092.0140686022","0","416.667114257616","2979.44702148451","0","1189.64480590821","7890.11512756358","2070.63156127925","1093.17456054706","611.631896972575","738.41204833979","12519.2977142334","264847.078449676","44636.7034759518","6426.49627685538","12916.2613830562","3221.92465209966","0","10778.1163330082","2802.67279052736","22939.9429278528","24775.8685385469","109485.393107051","96411.5836901508","1817.25094604505","13553.9229125973","63695.7250976602","0","7329.12557983406","0","14696.602651972","1925.10124206551","0","3984.75833129892","26572.4367828368","28187.2235563417","720.395233154524","0","0","0","3213.71432495116","0","34414.7116792083","11416.7914581298","967.640930175543","0","0","0","0","0","0","8584.10723876986","0","0","130890.473400924","124952.834960931","0","1664.53306579562"
"5.71_923.1643m/z","923.164300948274","1","5.70666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12266.9576416032","0","0","0","25268.760597035","16273.5522460947","0","0","26481.2424011223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","516.213227388984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.12_477.1500m/z","477.150037749103","1","4.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1087.47254710499","44428.6167028425","13213.4094398513","4265.84262362426","70820.0751918072","0","0","15789.1868896489","22002.0322223009","13089.0962829581","0","0","0","0","0","2391.18222045896","3877.7927246091","626.428222656111","0","0","0","32539.7305726358","208622.595548521","0","0","13299.4827293455","11198.0277269276","1176.65481567353","7659.94388224143","42794.3860473631","0","2767.96908569324","16760.7735888257","8767.90937622309","0","9510.1881073615","0","15114.9151420949","12047.6699218746","19572.6572265631","14140.9255911657","19571.9003551132","57837.2940426787","52195.0239257801","0","61507.7161254895","14023.2416687016","0","0","844.755620054727","55200.9754153914","161721.617643155","107900.252679109","4324.36471557614","16674.0762794461","0","0","0","364426.537149744","1054018.52947399","77206.5584106429","1096.94705200206","578.510009765746","6025.05010986331","0","7803.66517542755","3228.05309750033","49810.8522486292","32404.6585060528","0","1387.30694580071","0","703.207809448151","22552.4435729986","6213.23748779263"
"4.37_295.0712m/z","295.071236772691","1","4.37333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8004.13854980485","655.721374511642","5128.59678649908","644567.801783074","0","2052.25485229479","19833.4156646729","8971.31182861389","27706.1922607409","2444.12335205068","4756.63094658865","0","0","15557.486450196","0","0","0","40312.0546874987","39047.3277355067","637.545776367283","24353.5587954153","0","0","0","0","19464.3891906741","32512.7599029514","4767.80575561591","423305.372375459","730.119567871152","12616.2082824712","9739.91316068713","0","12322.1922912602","64751.230532004","44512.0896090467","36579.0075378414","2962.87469482423","3656.06887817389","0","0","4283.30161822858","0","16126.4766235349","0","217606.90350634","0","893.359878540062","46297.199188231","6210.37283325203","6050.87362670813","0","0","4288.05915832548","15591.0102233888","0","22937.2599084575","27301.7952880856","215310.807754509","2913.03143310564","23824.6684570302","0","0","524991.267303477","541640.805236848","10508.0567626951","2318.1978149412","0","3478.3371276856","5898.29164123526","4321.01348876901","14723.5189819336","38665.9681244682"
"3.81_479.1498m/z","479.149788698735","1","3.81333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9649.01873779194","2683.69719270145","1564.97717285131","23000.2365058954","33016.6273193365","20601.9710686449","0","0","369132.552440904","19779.0803301019","181157.447329735","0","18809.9041137691","4337.30792040385","0","1302.27532958993","75762.2660608463","1508.435974121","11484.8640136724","0","0","0","58728.3628678111","118677.792347654","191383.152570575","265044.552054049","92325.4891677344","294760.885993976","486.08641052239","50364.9761479818","1542.04669189478","0","7269.19415283255","24400.7169783572","12581.5946787364","0","85439.5249828039","0","99151.7108077369","32432.0657938327","610.929321289156","1771.50473022471","16694.4638027241","4463.74546966062","0","4583.37332854654","65526.8628327884","2651.77069091789","0","0","2821.54489135748","15641.9493873139","0","0","0","48753.5648956307","0","0","0","75046.9400932248","0","554691.101795432","74959.7734411905","174961.394652209","0","0","12271.986633301","11411.3468228479","13976.5642024092","0","0","51953.5679051246","18554.4279411087","2247.27999877945","69204.6931452331","0"
"0.96_810.8151m/z","810.815064168705","1","0.96","8971.11276058225","5018.87695905449","6264.21240371741","4539.8020629877","5693.4449840101","0","9748.0832365459","10278.2765707183","0","11125.4214724097","12441.4959017166","15295.072443442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2391.22860073848","0","0","0","0","0","0","0","1099.2671609838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10.27_507.2790m/z","507.278951482312","1","10.2666666666667","0","0","0","0","0","0","1400.64734175136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47584.4437255881","0","113456.625621458","36633.1134109346","14086.4742854565","11467.9362182618","0","516178.380247596","12601.2749974891","20423.1130981444","2301.36212158172","865.973861694316","66055.8825073242","74065.0775472329","36247.7134479882","41395.2055737592","8179.49108886708","0","0","0","114987.186311272","175755.227970911","4491.99810791037","3423.50592040976","27416.0395724521","0","2870.15686372114","7953.13709542596","1381514.15358509","1657217.17458818","97131.9007243655","232558.489658935","0","8017.35674886972","26493.049398366","0","74192.0439993805","103345.733616234","9260.38623046832","0","3037.2173461915","7135.62097167994","1321.56683349587","0","3413.53564453183","0","0","0","0","1600.42248535126","7960.26025390554","11009.949768066","333656.696012882","320956.975069089","47251.9269103998","44686.1452636718","0","93840.6682877662","129613.864201796","125831.964837441","35751.7041931153","61769.3714083334","92364.20286916","96014.9528503399","0","0","1113.26397705077","0","0","6993.22246013275","729.575439453177","0","2990.87213134823","0"
"1.00_199.0350m/z","199.035023683064","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1551.76391601576","2864.56314471323","0","48377.8726915266","12145.5101318359","0","0","976.477111816441","96200.082244391","128059.870188154","719.947229115594","0","0","0","382.119979858377","0","57207.6205902921","23388.2583671039","96258.8613079239","0","6866.82617187491","0","84544.1828351166","14164.1177659882","0","1736.58538818355","13401.7048632628","0","0","11653.4210022876","3080.21614694058","870.136319370822","35231.5781089999","31946.3973941387","0","3817.61653310493","5727.47665405283","0","18990.2665704372","32299.5494587031","10645.165947174","4470.64189718226","0","54069.1173211803","0","1454.11140577622","5092.3439254761","11812.7843327526","1550.16566467293","0","0","1762.61905670165","0","3958.3244193539","34279.3523859904","80996.9006958038","4020.80150572114","21774.4187668626","0","6866.37194824205","0","380.186492919969","2828.67920518962","5645.06356811524","2394.35732796","0","1794.09320131416","4495.98802185077","0","174.249160766602","0","17748.3843078618","54989.0908813483","48557.5399207679","0","30972.8251429518"
"5.40_477.0984m/z","477.098375026768","1","5.4","0","0","0","190.205816182183","0","249.933134470226","1263.05492606001","607.839618827328","414.684147680309","496.309867781446","0","217.009210544724","234.539531435124","0","0","147.2637866232","0","862.594081123751","0","0","0","0","0","2580.2064491571","0","4183.36779785128","0","5147.91174072543","6011.15020752047","0","5177.75109863297","8876.58087158224","54866.6453094477","56215.8654632582","3337.74595642062","7587.84335327103","8495.34661692363","109251.530908909","87464.8875720473","60428.9479420364","139612.379541764","7102.82307434086","1188.8454895019","11891.6302185065","10834.8915405273","304966.118957517","1575.10934448227","2342.0680541992","10022.9652709963","8251.89215087883","29422.1048889152","23268.8114471427","1944.94741821273","1577.24011230456","978.289825439276","0","57193.4466995184","134448.306179369","27312.5421142552","60631.7037048351","946.871398925867","5888.51478576631","45899.3384628753","4002.14910888696","100098.739808315","110355.292323742","98963.333984374","144890.454071045","300138.957104293","0","8791414.98537074","57759.2815399172","290614.228687178","337982.730463749","184504.328155517","19762.9061384036","236287.865606934","157816.646883113","10014.2255859376","0","47422.0159532717","0","49418.0057678221","23569.0335388181","38630.1338500971","17197.0471038814","80152.2745624668","80677.0228442695","2759.18548583943","20430.6745300284","0","0","52472.3425292959","26430.6445312495","11590.5348510741","572329.356930398","9823.66387939505","12918.2534332273","0","42762.9811706515","524179.02593996","587262.080352783","0","19409.3888766839","5886.67767334033","38259.707519531","27317.4260406501","35796.219421388","62189.4902038558","41639.94760132"
"5.08_539.1729m/z","539.172884286007","1","5.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","756.638488769501","5462.48129272426","0","53082.5669659342","0","2004.36071777358","6231.54434459478","0","558.150085449006","3139.87878417987","13372.0230102544","0","1608.64147949234","1259.46688842796","0","1212.46398925807","34448.5169982941","21206.4547664217","11275.0090026872","0","0","0","784372.839798447","776113.262207035","0","4093.1068725595","2423.05627441404","1237.50183105516","725.367553710857","690.34671020502","4280.66320800752","761.720520019615","35084.0089032414","57029.7209642244","2291.23464965863","0","6594.09228515624","505.307495117049","1919.26248168903","3598.92993164056","32739.070810309","10738.293354188","4609.30566016484","13065.9189527655","27004.5769042982","0","12238.8026178675","12891.5030212409","0","0","0","6652.54412841787","13991.5932617205","10614.8707275402","0","1532.51141357425","0","0","0","13357.0997273369","9095.19252014157","9951.50790405381","533.980682373055","0","0","34419.6094055207","0","0","0","23879.3615875256","2132.07153320337","3064.1725463871","0","0","2352.75283813432","3820.18920898411"
"5.92_421.1130m/z","421.113045570438","1","5.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","643.143432617318","0","870.817810058472","3591.53083801264","18190.511444092","1764.63977050782","10449.7603101474","38626.4582131837","19013.9502570913","0","0","0","20393.5706524031","194206.944610598","686.592254638683","517.014236450127","0","0","53545.7079971757","26702.1140355026","7110.79583740166","52900.5413567835","25332.6165466293","41139.2725524871","0","0","7002.21131065201","84604.3316650412","729.468811035044","658.399169921781","2172.13871765138","16230.2556194808","52621.6713647524","43107.1399841328","1879.95794677741","3319.07920792285","0","0","731.072265625008","9019.26792907689","3721.75457763694","10997.8982555345","2916.58993512164","11487.4843495955","0","1266.99423217767","575.802185058623","0","0","0","445467.210327141","10804.5960248253","0","19944.1212158197","17980.7803649904","3328.20974731416","0","0","0","0","43224.9309997562","3363.42117309567","696763.70715683","19294.9311485944","0","0","5016.84637451183","0","0","0","4144.54199218705","12681.2001647953","0","0","1653.28451538054","3710.60311889663","0","9235.85292053204"
"1.11_295.0695m/z","295.069454697904","1","1.10666666666667","0","0","0","0","0","0","0","0","0","0","0","0","52771.1630162187","14891.7785662238","40966.9356092905","0","0","0","13725.0236877826","0","7993.84410534538","0","0","3387.87571374058","1387.13020324713","1296.96694441855","0","0","0","1264.95497131344","0","0","0","0","95121.1486053488","81975.1796875004","185964.738201502","9990.85696411121","138299.223510737","143342.097366526","133733.252615555","37914.0018978644","186390.584603661","209298.770043848","72689.9467432861","0","79575.594909668","0","42077.3736228652","46557.2737904736","149559.45607579","152908.874086448","669421.010957124","0","194385.707282545","170893.330301409","276093.72838755","298233.875395869","77982.410201974","82229.7413515689","160815.64349533","63415.0643315706","0","337500.746604919","546704.660934223","490259.680114129","215096.173539688","211139.507142975","20220.7757349931","131862.045595184","139779.1503317","0","301472.657169707","286236.199511472","640138.965717635","626474.497478584","0","696102.878258307","847501.319396711","103025.709249035","948615.976747334","0","871071.222603809","0","0","362707.599838254","1249688.21624236","1256845.38847241","599982.490899041","564811.618133515","76634.9553381491","84178.7483962894","0","90749.8879189448","168818.243744548","139227.746659769","413278.49478881","364409.468736915","170102.579766676","81149.4673069177","194196.53090468","170224.584598653","0","241339.662351033","251528.528836919","276994.899597612","653301.718168716","684247.121544915","0","364560.866468412"
"6.04_629.1250m/z","629.125012254125","1","6.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20605.8363418589","13358.9430541993","7796.42567228292","11885.5930550947","204472.775775136","265705.885662117","163983.311106852","62470.758933475","4844.74241352097","0","0","0","0","0","62513.584839532","24104.6507568342","306670.788242952","236881.436411483","298943.088241167","186221.702525653","0","0","0","30907.9388718367","489.926781696187","18151.9469853931","0","0","0","782.855806123404","0","21095.677398683","109768.031563659","0","113384.397099786","90252.9957463293","5169.08823923754","21749.9493494006","125993.029974724","0","0","704.716339111505","12343.1487868785","8786.00616414879","0","0","36236.8473667303","0","60506.9841456958","12454.8962402347","9446.79712932223","0","660.848751000898","0","5394.18214913867","74587.9340564784","2254.68287264553","9142.77442577541","0","0","1334.69806589294","0","1547.68817138684","2741.42030337218","126501.903048363","28126.7419873499","60910.700988767","0","0","0","5567.83498430334","1981.88916330133","0","42161.0165405288","8928.58922339685","5906.30614670639","14374.4780883785","1396.78543561901"
"6.51_535.2050m/z","535.204967031916","1","6.50666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","531.45153435382","0","0","0","733.537759127862","332.468782354628","0","56720.6082802672","101965.354581499","0","0","637.75009155248","25518.0222455477","11457.8804626476","11915.2207712017","68151.7414529611","0","0","0","867.705444335643","76790.2564697288","659.937805175517","790.411529540955","0","0","46544.6730925337","21982.707916261","682.858276366955","1819.2976684571","1203.8754272458","7490.16719332842","32524.5853271494","50044.0116119407","0","0","2582.47375488235","2906.62539672892","249545.170440675","2217.94445800764","17342.5196524676","39195.4163605395","3934.29739379867","35394.439209241","26649.8645923654","0","76281.2146292634","35741.2734374977","18076.0430541542","15888.5621084146","11550.7557817355","50926.9865108054","0","1415.70883178691","0","0","19839.5984243476","0","5260.4681701662","7108.01113891774","0","0","20107.580135405","46785.4705303611","0","0","0","0","67209.4675947822","13404.3830976159","9134.35112762469","33491.959272765","1400.86595404581","0","3484.31738281207","185087.307960861","1238.89005270559","4884.5576458918","0","174090.394041485","5622.79467773475","743.956146240103","5575.38876342865","9103.63247680721","0","59970.475239807"
"0.84_262.9364m/z","262.936416887769","1","0.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","491.235382080051","0","0","0","0","0","0","0","12552.406214174","17586.9819664942","8659.76786623066","14492.1019878857","7236.52213207693","153.40152912314","0","1214.60520251511","4751.88100962671","13968.0320896837","0","0","2476.81873058261","0","6490.22122061601","2559.208074393","9184.04013717072","2544.36561324751","41819.3494878198","0","0","0","11509.3554664893","8244.38266795934","35940.8251073458","46153.83846344","38996.4467380892","53957.8485050364","0","33335.9204743185","7263.76293911404","0","9804.14981667594","15173.0507611417","0","3027.62740456423","2795.5834879372","0","15650.0329382231","13783.3082302173","20198.7873621622","26900.4672389058","0","14296.5203933504","0","4865.22820911638","4575.07079655301","0","417.195877075152","0","0","11342.7022197148","0","3047.12542631232","1315.68614759091","5368.98686733888","993.756286621073","8103.19279984373","0","82126.4545348956","0","15405.9255443385","14304.0812283006","14293.9707584074","8652.35968224962","0","26818.8520617964","12339.4627283243","0","46236.0886479464","0","13810.4379060507","9988.96887635846","2108.04660034181","0","0"
"6.53_501.1905m/z","501.190462209747","1","6.53333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00542276739759731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","430058.220475033","28932.3199768063","11823.2443237304","14882.6706008317","77564.4157992751","52544.3092924981","39951.3859252925","34310.8297028233","1917861.29806866","0","678.139251708961","889.425262451137","0","0","2211.01745605477","1860.46948242195","0","5.9577991421873","1117.79377746573","44736.2492018572","0","4055.01266479473","11630.5118103034","0","3122.87091064452","51809.7983245823","0","0","3361.03431701647","20859.3518524168","0","0","50750.7019592694","27802.6862858713","0","8271.92847947048","7183.40222167989","0","32592.2118564957","19568.4862365716","40396.8054082933","26485.9259033206","3891.19201660129","6859.922821045","7980.28772272224","16919.6111450187","0","0","1124.69390869139","0","6275.50973510763","20683.7167807395","0","19001.4877624515","13975.4052276618","62043.2038675283","1853.29513549806","10254.8141479489","0","12465.9779663095","36032.8892364503","5593.63742065421","1809.98617553724","60315.0675810095","0","0","0","0","0","0","0","0","0","7308.12298583949","14543.3998008881","12004.0674438472","0","65136.7030334443"
"4.25_395.1857m/z","395.185731538648","1","4.25333333333333","0","0","0","0","0","91.4564657707996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1541.3839270773","0","0","0","0","0","0","0","0","0","0","1384.12342620856","1296.87200927745","1505.66746446242","0","5090.94201151879","19565.4140279596","0","0","3934.63560605708","8931.02433345394","3062242.38142621","27.9744761997711","1236.83729579023","2354.14479614697","3227.42687741255","0","69625.3989726419","39212.1048231726","1091.29449952263","0","7.48550979905921","17.8956093356753","11260.9086957667","59848.6600369246","0","0","0","10188.2744513711","8611.54750817492","14280.3366015793","13364.5071454768","5226.13180541894","0","749.238372802815","26933.4949961916","1.8210672028233","1099.25576012914","0","5424.47035661988","7344.96580815842","11991.5065619877","20319.1465012616","45064.3239902058","30379.7323907952","3371.29788911362","26.5408673510598","46137.775029603","3178.21827071484","19732.4714925406","648.330424749445","89302.0238605673","5143.63938485418","587.284170017896","1503.37886071508","806.24850463864","2.72647633473912","167.403405820595","52.4291099897545","0","5062.40195742392","3255.48226140809","7340.16682579428","833.990879947965","0","0","0","1029.98641644157","1000.78385488143","4478.81759437593","662.112945556572","0","0","0","0","260.111546353532","66.0183064466801"
"6.77_469.1785m/z","469.178471100875","1","6.77333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40759.1371841432","0","0","0","0","2013.1728210447","2483.22346496602","690.50421142578","241670.242586299","0","0","0","51429.9742960877","2775.65505981492","0","0","0","0","4169.19285809971","48119.3501892095","0","5466.09664916979","0","0","14295.6402893065","79518.1162520105","0","0","752.316650390741","0","6086.56985473612","8725.99496459944","28589.0592651355","91255.7040179078","481.701446533142","2654.88787841816","16080.4494323726","0","7852.62070399155","1057.8608398437","20322.105072021","17279.3292388911","851.480834960876","3142.47380065917","5571.04637146003","9167.75750732403","0","13.1865308364082","1025.91461181646","0","22134.1951293953","17622.8737792964","0","0","2663.58642578138","1626.92578124997","4215.62646320696","34500.9341888441","0","0","11797.4065829818","10421.9170684814","3010.55963134791","9434.14251332694","8697.07781982387","78331.2976074225","0","56838.8793334981","5417.60833740305","3690.03472900394","0","3000.71833801264","1447370.81820554","2926.8383789061","42697.6693267798","6262.04669189482","0","3388.89431762682"
"6.51_407.1179m/z","407.117882525639","1","6.50666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","898.72994995123","2755.83300018318","0","534.973968505902","768.511749267531","12765.4744985245","12671.9709472649","12139.5890808107","372824.959633861","0","0","0","0","145340.347167973","0","0","3443.73950195335","0","314386.977506632","11274.4626789034","2433.93945312482","4013.48135375954","2776.95474243158","1053.3968811038","1781.3231811522","493.898834228455","0","0","0","0","4114.40410562872","222157.227498111","14406.2615672195","23997.8533507967","0","5678.55075073188","1377.37229484134","0","80617.0522918708","10932.2410472309","8251.0764227975","1822.10272216812","13229.4706420904","17234.0582885739","0","579.240295410096","4548.13221829644","2856.6659545898","10821.0290605245","0","2207150.17649835","52088.0883481082","0","34684.8708801258","333005.595885215","3853.07029724158","0","2769.63894653318","0","0","2876.58932495112","16496.2368072279","163503.867620066","41863.2295684833","95109.9481487299","2360.16366577139","0","0","24174.0297950679","33600.6628417967","24696.0860337113","46369.2704475181","0","0","0","0","0","3457.79859288536"
"6.85_539.1804m/z","539.180379674757","1","6.85333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16846.3212359812","0","0","1483.58697509779","618.239243542951","1370.80862426724","10432.2755098137","5866.74151093911","0","1476.38135544717","0","0","26862.9366455085","3803.9651527418","1486.18298339876","563.577453613397","0","0","53019.4645494989","0","0","0","0","44019.3021338052","18286.6987304693","1051.90057373","690.465209961128","5612.71685653893","13502.1650383575","19679.025480151","7257.82385236979","23699.8485123296","11969.405504897","602.952301025453","1905.80391436232","555.132227999967","0","4084.30728149387","0","6030.08050003978","9620.63891185501","196969.764857228","231969.892539045","0","3393.8850402831","52684.6660156255","0","0","0","1154.79699707036","9231.66176006807","616060.434393903","1387.60314941414","41461.4622192379","62915.4021167866","2929.08312988304","6079.01211547928","0","0","4634.0511779791","3016.82099502651","2575.15124377482","3740.71724878677","0","0","15233.1265676819","11223.9253044541","0","0","0","4803.39401245154","1360998.49813989","5896.40945434563","452.0954437256","0","0","29885.3277860619"
"13.85_457.2332m/z","457.233161625644","1","13.8533333333333","11924.3530726345","0","0","0","0","0","0","0","0","0","0","0","9370.23084772699","0","0","0","810.957000732436","0","0","0","0","27667.03495506","1024.69669596747","2052.80447401361","0","0","0","0","7307.36478624297","0","0","0","143983.818533039","0","78752.3301591404","92364.6605224631","94587.8086174291","0","27066.2612915035","0","16740.3549194332","1720.35824584974","0","21478.3189413443","82661.0571289073","145327.940626204","77419.609605248","78301.8482665963","91181.6372677064","89302.3011610299","105480.504687667","126081.110168458","151171.876089096","2313.8606621099","80940.2544761349","145598.323977851","95880.1343271008","95655.8945925508","82318.2901342611","76810.4157097061","72263.5617326515","74623.31054687","0","0","0","95392.0673828142","46252.8670971296","91152.425608903","0","5750.34457397474","0","19157.1298894521","185911.392089848","186930.770385739","1816.84329223668","100722.135883621","112977.231628417","113282.921264646","21213.134857177","0","1145.44049072236","843.26544189462","104543.868652342","108758.751581264","106179.982635498","127574.391273192","0","88473.2201538095","139605.241927842","110593.209838867","102600.508300779","117809.805005956","0","13448.9090548954","22888.0534362798","34163.2342477101","52250.4260253884","37540.7215637902","34325.4481571145","38306.8928137904","867.319061279217","0","1004.22604370106","40970.1607666023","82904.9352153584","81528.8842300502","127824.300678857","118487.998206615","0","0"
